  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029070 ***** 190107270600 230  26 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1016.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107271300 230  22 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1014.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107272000 250   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1014.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107280600 180  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1016.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107281300 230   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   73 **** 1016.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107282000 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1016.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107290600 200  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1016.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107291300 230  26 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   71 **** 1015.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107292000 230  26 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1013.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107300600 230  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1010.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107301300 290  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1011.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107302000 250  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1010.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107310600 320  26 *** *** OVC * * *  0.0 64 ** ** ** ** ** ** ** *   63 **** 1007.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107311300 290  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1008.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190107312000 340  31 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1014.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108010600 140  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1017.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108011300 230  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1015.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108012000 230  22 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1014.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108020600 250  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1012.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108021300 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   70 **** 1010.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108022000 090  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1005.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108030600 250  31 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1003.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108031300 230  31 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1005.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108032000 270  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1011.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108040600 230  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1013.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108041300 230  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1011.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108042000 180  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1008.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108050600 200  36 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 ****  999.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108051300 230  36 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   60 ****  996.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108052000 230  36 *** *** CLR * * *  0.0 62 ** ** ** ** ** ** ** *   60 ****  998.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108060600 180  22 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   58 ****  998.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108061300 230  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   62 ****  999.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108062000 230  31 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1001.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108070600 360  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1008.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108071300 050  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1009.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108072000 050  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1008.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108080600 050  14 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1009.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108081300 020  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1008.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108082000 050  14 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1008.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108090600 070  14 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   58 **** 1009.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108091300 050  22 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   60 **** 1011.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108092000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1015.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108100600 200  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1019.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108101300 230   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1020.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108102000 180   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1020.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108110600 180  31 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1018.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108111300 200  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1018.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108112000 270   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1020.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108120600 050  31 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1024.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108121300 050  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1025.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108122000 050  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1024.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108130600 050   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1027.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108131300 050  26 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1027.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108132000 050  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1027.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108140600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1027.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108141300 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1026.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108142000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1026.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108150600 090   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1025.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108151300 020   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1023.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108152000 020   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1021.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108160600 140  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1019.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108161300 050   9 *** *** SCT * * *  0.0 05 ** ** ** ** ** ** ** *   71 **** 1017.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108162000 090  18 *** *** OVC * * *  0.0 17 ** ** ** ** ** ** ** *   67 **** 1017.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108170600 160   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1017.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108171300 ***   0 *** *** CLR * * *  0.0 05 ** ** ** ** ** ** ** *   71 **** 1017.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108172000 090   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1017.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108180600 200  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1016.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108181300 200  22 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   65 **** 1016.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108182000 250  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1015.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108190600 320   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1014.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108191300 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1011.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108192000 230  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1008.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108200600 250  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1010.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108201300 270  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1013.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108202000 360   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   57 **** 1014.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108210600 020  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   57 **** 1017.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108211300 020  22 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   57 **** 1018.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108212000 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1018.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108220600 290  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1014.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108221300 250  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1012.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108222000 270  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1009.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108230600 270  14 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1006.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108231300 320  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1006.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108232000 320   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1005.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108240600 340  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1005.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108241300 360  26 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1006.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108242000 340  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1007.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108250600 360  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   57 **** 1005.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108251300 360  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1007.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108252000 270   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1006.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108260600 160  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1005.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108261300 180  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1006.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108262000 140  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1006.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108270600 140  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1007.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108271300 110  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1005.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108272000 110  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1005.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108280600 140  22 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1001.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108281300 200  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1000.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108282000 180  22 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   60 **** 1000.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108290600 090  31 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1001.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108291300 090  26 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1003.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108292000 090  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1005.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108300600 090  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1008.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108301300 360   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1009.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108302000 020  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1008.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108310600 020  31 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1007.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108311300 020  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1007.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190108312000 020  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1007.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109010600 070  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   46 **** 1007.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109011300 020  31 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1007.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109012000 020  36 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1006.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109020600 070  36 *** *** BKN * * *  0.0 62 ** ** ** ** ** ** ** *   42 **** 1008.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109021300 050  45 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   45 **** 1007.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109022000 050  45 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1009.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109030600 020  36 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1015.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109031300 360  31 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1018.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109032000 020  26 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1019.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109040600 020  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1021.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109041300 020  31 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1022.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109042000 020  36 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1022.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109050600 050  31 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1024.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109051300 360  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1024.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109052000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1023.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109060600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1024.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109061300 250   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1023.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109062000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1023.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109070600 180  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   45 **** 1026.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109071300 230  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1026.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109072000 180  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1027.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109080600 180  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   46 **** 1029.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109081300 230  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1029.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109082000 230  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1029.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109090600 230  26 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1027.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109091300 230  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1026.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109092000 230  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1025.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109100600 230  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1024.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109101300 230  22 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1023.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109102000 200  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1023.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109110600 200  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1023.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109111300 270   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1023.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109112000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   47 **** 1023.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109120600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1022.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109121300 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1021.8 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109122000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1021.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109130600 070  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1022.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109131300 020  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1023.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109132000 050  26 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1023.1 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109140600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1023.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109141300 020   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1022.7 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109142000 050   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1022.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109150600 140   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1021.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109151300 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1021.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109152000 050  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1021.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109160600 090  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   50 **** 1019.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109161300 050  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1018.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109162000 070  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1017.5 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109170600 070  22 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   51 **** 1014.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109171300 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1014.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109172000 ***   0 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   51 **** 1014.4 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109180600 090  22 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   51 **** 1009.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109181300 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1007.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109182000 230   9 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   51 **** 1007.0 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109190600 230  22 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1008.3 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109191300 230  26 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1007.9 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109192000 230  26 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1009.2 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109200600 200  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1009.6 ***** ****** *** *** ***** ***** ***** ***** **
029070 ***** 190109201300 230  22 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1010.3 ***** ****** *** *** ***** ***** ***** ***** **
